"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","COL","Colombia","2020","2020",33.93873,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","GIN","Guinea","2018","2018",63.14851,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","GIN","Guinea","2021","2021",65.386,"‡","UIS Estimation"
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","SEN","Senegal","2017","2017",56.92859,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","TLS","Timor-Leste","2020","2020",55.03968,"‡","UIS Estimation"
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","THA","Thailand","2018","2018",63.5905,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","PER","Peru","2017","2017",76.71897,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","PER","Peru","2018","2018",76.75404,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","PER","Peru","2020","2020",74.47513,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40618","Central and Southern Asia","2017","2017",57.73144,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40618","Central and Southern Asia","2018","2018",57.97444,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40618","Central and Southern Asia","2019","2019",61.94084,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40618","Central and Southern Asia","2020","2020",61.22092,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40618","Central and Southern Asia","2021","2021",60.65214,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40618","Central and Southern Asia","2022","2022",60.03605,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","BFA","Burkina Faso","2018","2018",63.90455,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","BFA","Burkina Faso","2019","2019",59.16508,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SWZ","Eswatini","2020","2020",49.77257,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40334","Least Developed Countries","2017","2017",56.2452,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40334","Least Developed Countries","2018","2018",56.05326,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40334","Least Developed Countries","2019","2019",55.85668,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40334","Least Developed Countries","2020","2020",55.55331,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40334","Least Developed Countries","2021","2021",55.15986,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40334","Least Developed Countries","2022","2022",54.82617,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","OMN","Oman","2022","2022",67.39019,"+","National Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","KHM","Cambodia","2022","2022",64.29723,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40617","Northern Africa and Western Asia","2017","2017",59.47944,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40617","Northern Africa and Western Asia","2018","2018",57.03874,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40617","Northern Africa and Western Asia","2019","2019",56.98115,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40617","Northern Africa and Western Asia","2020","2020",56.96572,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40617","Northern Africa and Western Asia","2021","2021",57.03942,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40617","Northern Africa and Western Asia","2022","2022",56.96926,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","CIV","Côte d'Ivoire","2019","2019",47.35028,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","LAO","Lao People's Democratic Republic","2022","2022",66.41007,"‡","UIS Estimation"
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PRY","Paraguay","2018","2018",18.74089,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PRY","Paraguay","2019","2019",37.31134,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PRY","Paraguay","2020","2020",62.40407,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","CPV","Cabo Verde","2022","2022",29.40075,"‡","UIS Estimation"
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","BOL","Bolivia (Plurinational State of)","2020","2020",81.99181,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","ABW","Aruba","2020","2020",59.96795,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40525","Arab States","2017","2017",59.25237,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40525","Arab States","2018","2018",56.92773,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40525","Arab States","2019","2019",56.89304,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40525","Arab States","2020","2020",56.87862,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40525","Arab States","2021","2021",56.94811,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40525","Arab States","2022","2022",56.87621,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","GTM","Guatemala","2018","2018",56.53478,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","GTM","Guatemala","2022","2022",53.03621,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","TUR","Türkiye","2017","2017",84.73379,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","TUR","Türkiye","2019","2019",85.87403,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","TGO","Togo","2019","2019",66.0838,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","PAK","Pakistan","2017","2017",64.36982,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","PAK","Pakistan","2018","2018",63.57905,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","PAK","Pakistan","2019","2019",63.2627,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","ESP","Spain","2018","2018",37.72601,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","ESP","Spain","2020","2020",45.73672,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","IND","India","2022","2022",63.25108,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","BRN","Brunei Darussalam","2018","2018",35.05738,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","BRN","Brunei Darussalam","2021","2021",35.45995,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SYC","Seychelles","2020","2020",40.84289,"‡","UIS Estimation"
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","ARM","Armenia","2017","2017",39.98043,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","ARM","Armenia","2020","2020",38.82767,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ECU","Ecuador","2017","2017",56.37012,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ECU","Ecuador","2020","2020",59.50625,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ECU","Ecuador","2021","2021",54.47483,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ECU","Ecuador","2022","2022",58.30505,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","SEN","Senegal","2017","2017",63.9551,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ITA","Italy","2019","2019",61.6701,"‡","UIS Estimation"
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","MNG","Mongolia","2020","2020",47.4907,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","THA","Thailand","2018","2018",36.70992,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","THA","Thailand","2021","2021",34.7596,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","NER","Niger","2022","2022",56.57178,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40603","Northern Africa","2017","2017",61.54152,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40603","Northern Africa","2018","2018",62.00071,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40603","Northern Africa","2019","2019",61.98082,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40603","Northern Africa","2020","2020",61.96182,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40603","Northern Africa","2021","2021",61.95459,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40603","Northern Africa","2022","2022",61.94563,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","KGZ","Kyrgyzstan","2019","2019",39.50736,"‡","UIS Estimation"
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","KWT","Kuwait","2017","2017",63.37539,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","KWT","Kuwait","2018","2018",66.92461,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","URY","Uruguay","2017","2017",31.61562,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","URY","Uruguay","2018","2018",36.6,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","URY","Uruguay","2019","2019",34.81986,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","BGD","Bangladesh","2017","2017",37.15067,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","BGD","Bangladesh","2018","2018",34.59743,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","BGD","Bangladesh","2019","2019",34.06907,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","BGD","Bangladesh","2020","2020",35.37231,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ZMB","Zambia","2020","2020",64.63358,"‡","UIS Estimation"
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","BLR","Belarus","2019","2019",49.83338,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","OMN","Oman","2017","2017",31.39333,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","OMN","Oman","2018","2018",30.13,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","OMN","Oman","2022","2022",39.5675,"+","National Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MRT","Mauritania","2021","2021",54.104,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","CHL","Chile","2017","2017",51.7451,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","CHL","Chile","2022","2022",51.64488,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","VUT","Vanuatu","2021","2021",45.11375,"‡","UIS Estimation"
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","ARM","Armenia","2017","2017",42.00445,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","ARM","Armenia","2020","2020",41.08071,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","PAN","Panama","2018","2018",55.91863,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","PAN","Panama","2019","2019",53.64013,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","ARE","United Arab Emirates","2019","2019",11.61599,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","ARE","United Arab Emirates","2021","2021",39.85878,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","ARE","United Arab Emirates","2022","2022",46.30986,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","MOZ","Mozambique","2017","2017",65.39014,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","MOZ","Mozambique","2020","2020",65.97363,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ZAF","South Africa","2017","2017",54.83026,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ZAF","South Africa","2019","2019",57.46887,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ZAF","South Africa","2021","2021",55.54675,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","MNE","Montenegro","2021","2021",74.17856,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","KOR","Republic of Korea","2018","2018",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","AGO","Angola","2022","2022",57.91937,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","PRI","Puerto Rico","2017","2017",53.0654,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","PRI","Puerto Rico","2021","2021",53.35219,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","LKA","Sri Lanka","2017","2017",58.63558,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","LKA","Sri Lanka","2018","2018",58.36803,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","LKA","Sri Lanka","2019","2019",57.07408,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","LKA","Sri Lanka","2020","2020",57.61008,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","LKA","Sri Lanka","2021","2021",57.5837,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","BEN","Benin","2022","2022",60.07447,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SRB","Serbia","2019","2019",50.08191,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ARM","Armenia","2017","2017",68.19565,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ARM","Armenia","2020","2020",68.14955,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","GAB","Gabon","2022","2022",39.19686,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MMR","Myanmar","2019","2019",47.47896,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","ROU","Romania","2021","2021",48.89097,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","GIN","Guinea","2018","2018",62.18316,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","RUS","Russian Federation","2021","2021",42.9483,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MDV","Maldives","2021","2021",53.44345,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","GHA","Ghana","2020","2020",61.08728,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","PRK","Democratic People's Republic of Korea","2018","2018",26.93181,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","UGA","Uganda","2018","2018",47.57804,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","UGA","Uganda","2022","2022",42.90704,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","CUB","Cuba","2021","2021",43.89196,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","ZMB","Zambia","2020","2020",52.95346,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SAU","Saudi Arabia","2017","2017",50.11136,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SAU","Saudi Arabia","2020","2020",52.55367,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","TGO","Togo","2019","2019",65.69805,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ALB","Albania","2022","2022",56.93604,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","HUN","Hungary","2021","2021",40.82911,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","ARM","Armenia","2017","2017",68.26488,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","ARM","Armenia","2020","2020",68.16135,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SDN","Sudan","2018","2018",56.4588,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SEN","Senegal","2017","2017",59.7316,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SEN","Senegal","2022","2022",56.26567,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","CIV","Côte d'Ivoire","2019","2019",65.28959,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BOL","Bolivia (Plurinational State of)","2020","2020",78.85583,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MAR","Morocco","2022","2022",52.78477,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LBR","Liberia","2017","2017",60.68028,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","GEO","Georgia","2022","2022",61.72403,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","CRI","Costa Rica","2021","2021",40.90369,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","BTN","Bhutan","2017","2017",47.54147,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","BTN","Bhutan","2022","2022",48.48099,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","MLT","Malta","2021","2021",33.58213,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","ZAF","South Africa","2017","2017",56.22556,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","ZAF","South Africa","2019","2019",61.29797,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","ZAF","South Africa","2021","2021",57.68685,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","KOR","Republic of Korea","2018","2018",66.82897,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","CMR","Cameroon","2018","2018",58.86355,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","CMR","Cameroon","2020","2020",58.67708,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","GNB","Guinea-Bissau","2022","2022",59.98252,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","CAF","Central African Republic","2018","2018",57.23547,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","CAF","Central African Republic","2020","2020",57.01905,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","KAZ","Kazakhstan","2020","2020",100,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","MMR","Myanmar","2019","2019",64.97587,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MNG","Mongolia","2020","2020",41.00414,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","GIN","Guinea","2018","2018",63.62044,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","TON","Tonga","2021","2021",47.16541,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","GUY","Guyana","2022","2022",42.02394,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LBN","Lebanon","2019","2019",30.19524,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SAU","Saudi Arabia","2017","2017",62.23057,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SAU","Saudi Arabia","2020","2020",65.07298,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MAC","China, Macao Special Administrative Region","2021","2021",10.27573,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","MDG","Madagascar","2018","2018",53.7011,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","MDG","Madagascar","2022","2022",53.44998,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","HUN","Hungary","2021","2021",52.65228,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ETH","Ethiopia","2017","2017",57.86085,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","EST","Estonia","2021","2021",32.1875,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BIH","Bosnia and Herzegovina","2022","2022",83.47191,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","PHL","Philippines","2019","2019",42.04351,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","AFG","Afghanistan","2021","2021",65.94914,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","DOM","Dominican Republic","2022","2022",59.30443,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","BTN","Bhutan","2017","2017",58.63695,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","CHN","China","2020","2020",44.93604,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","GHA","Ghana","2020","2020",50.43353,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LKA","Sri Lanka","2017","2017",36.74775,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LKA","Sri Lanka","2018","2018",38.70892,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LKA","Sri Lanka","2019","2019",37.62331,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LKA","Sri Lanka","2020","2020",37.73068,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LKA","Sri Lanka","2021","2021",39.37985,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","UKR","Ukraine","2021","2021",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","UZB","Uzbekistan","2018","2018",50.10161,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","UZB","Uzbekistan","2019","2019",50.15195,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","UZB","Uzbekistan","2021","2021",50.23535,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","UZB","Uzbekistan","2022","2022",50.22662,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","RUS","Russian Federation","2021","2021",43.57662,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","VUT","Vanuatu","2021","2021",53.75654,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ERI","Eritrea","2018","2018",67.91209,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","KGZ","Kyrgyzstan","2019","2019",64.21083,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BTN","Bhutan","2017","2017",59.62037,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BTN","Bhutan","2022","2022",60.29794,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","UKR","Ukraine","2021","2021",54.63903,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","CYM","Cayman Islands","2017","2017",43.1944,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","LSO","Lesotho","2022","2022",29.03507,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SOM","Somalia","2022","2022",59.33843,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","GMB","Gambia","2022","2022",58.75261,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LSO","Lesotho","2022","2022",21.60074,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","AGO","Angola","2022","2022",69.63529,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","WSM","Samoa","2021","2021",40.72077,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","CUB","Cuba","2021","2021",40.60356,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40642","Europe and Northern America","2018","2018",59.68258,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40642","Europe and Northern America","2019","2019",59.56507,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40642","Europe and Northern America","2020","2020",59.33365,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40642","Europe and Northern America","2021","2021",58.92749,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40642","Europe and Northern America","2022","2022",58.82122,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40642","Europe and Northern America","2018","2018",50.75523,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40642","Europe and Northern America","2019","2019",51.08683,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40642","Europe and Northern America","2020","2020",50.04376,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40642","Europe and Northern America","2021","2021",50.50259,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40642","Europe and Northern America","2022","2022",50.88433,"‡","UIS Estimation"
